"inst","eid","pid","pmid","sub.period","corr.period","proj","exper","exper2","institute","country","submitter","file","first.row.in.file.int","last.row.in.file.int","row.in.file.plot","pub.id","pub.info","lat","long","topo","field","plot","plot.area","treat","rep","rep2","n.ints","t.start.p","t.end.p","dt1","dt.min","dt.max","ct.min","ct.max","meas.tech","meas.tech2","meas.tech.orig","meas.tech.det","j.NH31","j.rel1","e.1","e.4","e.6","e.12","e.24","e.48","e.72","e.96","e.168","e.final","e.cum.1","e.cum.4","e.cum.6","e.cum.12","e.cum.24","e.cum.48","e.cum.72","e.cum.96","e.cum.168","e.cum.final","e.rel.1","e.rel.4","e.rel.6","e.rel.12","e.rel.24","e.rel.48","e.rel.72","e.rel.96","e.rel.168","e.rel.final","clay","silt","sand","oc","soil.type","soil.type2","soil.water","soil.water.v","soil.moist","soil.ph","soil.dens","crop.res","till","air.temp.1","air.temp.4","air.temp.6","air.temp.12","air.temp.24","air.temp.48","air.temp.72","air.temp.96","air.temp.168","air.temp.mn","air.temp.z","soil.temp.1","soil.temp.4","soil.temp.6","soil.temp.12","soil.temp.24","soil.temp.48","soil.temp.72","soil.temp.96","soil.temp.168","soil.temp.mn","soil.temp.surf.1","soil.temp.surf.4","soil.temp.surf.6","soil.temp.surf.12","soil.temp.surf.24","soil.temp.surf.48","soil.temp.surf.72","soil.temp.surf.96","soil.temp.surf.168","soil.temp.surf.mn","soil.temp.z","rad.1","rad.4","rad.6","rad.12","rad.24","rad.48","rad.72","rad.96","rad.168","rad.mn","wind.1","wind.4","wind.6","wind.12","wind.24","wind.48","wind.72","wind.96","wind.168","wind.mn","wind.z","wind.2m.1","wind.2m.4","wind.2m.6","wind.2m.12","wind.2m.24","wind.2m.48","wind.2m.72","wind.2m.96","wind.2m.168","wind.2m.mn","wind.loc","rain.1","rain.4","rain.6","rain.12","rain.24","rain.48","rain.72","rain.96","rain.168","rain.tot","rain.rate.1","rain.rate.4","rain.rate.6","rain.rate.12","rain.rate.24","rain.rate.48","rain.rate.72","rain.rate.96","rain.rate.168","rain.rate.mn","rh.1","rh.4","rh.6","rh.12","rh.24","rh.48","rh.72","rh.96","rh.168","rh.mn","far.loc","man.source","man.source.orig","man.source.det","man.bed","man.con","man.trt1","man.trt2","man.trt3","man.stor","man.dm","man.vs","man.tkn","man.tan","man.vfa","man.tic","man.ua","man.ph","acid","date.start","app.start","app.start.orig","app.end","app.end.orig","app.method","app.method.orig","app.rate","tan.app","incorp","incorp.orig","time.incorp","man.area","dist.inj","furrow.z","furrow.w","crop","crop.orig","crop.z","crop.area","lai","notes.plot","flag.plot"
205,595,3131,3135,3,NA,"MAG","24B",NA,"AU","DK","Pedersen, Johanna","../../data-submitted/03/AU/ALFAM2_template_8.2_MAGspring24_240901.xlsx",254,315,30,NA,NA,56.493,9.5613,"Flat","Foulumgård","11",0.385,"TS-TSB-4","3",NA,62,2024-03-06 18:01:00,2024-03-13 04:28:00,2.5333,2.5167,2.5333,2.5333,156.98,"Dynamic chamber","chamber","Dynamic chamber",NA,0.18763,0.003883,NA,0.73934,1.0691,1.8191,2.8672,3.8361,4.3992,4.9169,NA,6.2381,NA,0.73934,1.0691,1.8191,2.8672,3.8361,4.3992,4.9169,NA,6.2381,NA,0.015301,0.022125,0.037647,0.059337,0.07939,0.091043,0.10176,NA,0.1291,9,24,65,NA,NA,NA,0.26,NA,NA,5.58,1.31,"Yes","No",NA,3.4,3.3,3,2.1556,0.93843,0.73249,0.74905,1.7387,1.7387,2,NA,4.8,4.8,4.775,4.4556,4.2497,4.0855,3.8432,3.7547,3.7547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mix","Mix","Slurry digested with other organic materials",NA,"slurry","Anaerobic digestion",NA,NA,NA,3.35,2.41,1.97,1.51,NA,NA,NA,8.2,FALSE,2024-03-06,2024-03-06 18:01:00,"06-03-2024 18:01",2024-03-13 07:00:00,"13-03-2024 07:00","ts","Trailing shoe",32,48.32,"none","None",NA,NA,NA,NA,NA,"cereal","Cereal",6.5,NA,NA,NA,""
205,595,3132,3136,3,NA,"MAG","24B",NA,"AU","DK","Pedersen, Johanna","../../data-submitted/03/AU/ALFAM2_template_8.2_MAGspring24_240901.xlsx",316,377,31,NA,NA,56.493,9.5613,"Flat","Foulumgård","12",0.385,"TH-4","3",NA,62,2024-03-06 18:09:00,2024-03-13 04:36:00,2.5333,2.5167,2.5333,2.5333,156.98,"Dynamic chamber","chamber","Dynamic chamber",NA,0.67079,0.013882,NA,2.5604,3.6654,6.0592,8.6977,10.735,11.592,12.163,NA,13.455,NA,2.5604,3.6654,6.0592,8.6977,10.735,11.592,12.163,NA,13.455,NA,0.052989,0.075857,0.1254,0.18,0.22217,0.23989,0.25172,NA,0.27845,9,24,65,NA,NA,NA,0.26,NA,NA,5.58,1.31,"Yes","No",NA,3.4,3.3,3,2.1556,0.88742,0.72113,0.72693,1.7368,1.7368,2,NA,4.8,4.8,4.775,4.4556,4.2331,4.0784,3.8378,3.7515,3.7515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mix","Mix","Slurry digested with other organic materials",NA,"slurry","Anaerobic digestion",NA,NA,NA,3.35,2.41,1.97,1.51,NA,NA,NA,8.2,FALSE,2024-03-06,2024-03-06 18:09:00,"06-03-2024 18:09",2024-03-13 07:08:00,"13-03-2024 07:08","bsth","Band spread or trailing hose",32,48.32,"none","None",NA,NA,NA,NA,NA,"cereal","Cereal",6.5,NA,NA,NA,""
205,595,3133,3137,3,NA,"MAG","24B",NA,"AU","DK","Pedersen, Johanna","../../data-submitted/03/AU/ALFAM2_template_8.2_MAGspring24_240901.xlsx",378,439,32,NA,NA,56.493,9.5613,"Flat","Foulumgård","13",0.385,"TH-12","4",NA,62,2024-03-06 18:17:00,2024-03-13 04:44:00,2.5333,2.5167,2.5333,2.5333,156.98,"Dynamic chamber","chamber","Dynamic chamber",NA,0.55328,0.01145,NA,2.0879,2.9583,4.5364,6.6293,8.0112,8.5106,8.8804,NA,9.7452,NA,2.0879,2.9583,4.5364,6.6293,8.0112,8.5106,8.8804,NA,9.7452,NA,0.04321,0.061222,0.093883,0.1372,0.1658,0.17613,0.18378,NA,0.20168,9,24,65,NA,NA,NA,0.26,NA,NA,5.58,1.31,"Yes","No",NA,3.4,3.3,3,2.2333,0.85002,0.70423,0.71414,1.7259,1.7259,2,NA,4.8,4.8,4.775,4.4778,4.2386,4.0748,3.8351,3.7515,3.7515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mix","Mix","Slurry digested with other organic materials",NA,"slurry","Anaerobic digestion",NA,NA,NA,3.35,2.41,1.97,1.51,NA,NA,NA,8.2,FALSE,2024-03-06,2024-03-06 18:17:00,"06-03-2024 18:17",2024-03-13 07:16:00,"13-03-2024 07:16","bsth","Band spread or trailing hose",32,48.32,"none","None",NA,NA,NA,NA,NA,"cereal","Cereal",6.5,NA,NA,NA,""
205,595,3134,3138,3,NA,"MAG","24B",NA,"AU","DK","Pedersen, Johanna","../../data-submitted/03/AU/ALFAM2_template_8.2_MAGspring24_240901.xlsx",440,501,33,NA,NA,56.493,9.5613,"Flat","Foulumgård","14",0.385,"TS-TSB-12","4",NA,62,2024-03-06 18:33:00,2024-03-13 05:00:00,2.5333,2.5167,2.5333,2.5333,156.98,"Dynamic chamber","chamber","Dynamic chamber",NA,0.15258,0.0031578,NA,0.57064,0.82381,1.4566,2.2467,2.9138,3.0699,2.8935,NA,2.6925,NA,0.57064,0.82381,1.4566,2.2467,2.9138,3.0699,2.8935,NA,2.6925,NA,0.01181,0.017049,0.030145,0.046497,0.060302,0.063532,0.059881,NA,0.055722,9,24,65,NA,NA,NA,0.26,NA,NA,5.58,1.31,"Yes","No",NA,3.2,3.2,2.925,2.1556,0.89854,0.6461,0.68637,1.7126,1.7126,2,NA,4.8,4.8,4.775,4.4556,4.2387,4.0713,3.827,3.7499,3.7499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mix","Mix","Slurry digested with other organic materials",NA,"slurry","Anaerobic digestion",NA,NA,NA,3.35,2.41,1.97,1.51,NA,NA,NA,8.2,FALSE,2024-03-06,2024-03-06 18:33:00,"06-03-2024 18:33",2024-03-13 07:32:00,"13-03-2024 07:32","ts","Trailing shoe",32,48.32,"none","None",NA,NA,NA,NA,NA,"cereal","Cereal",6.5,NA,NA,NA,""
205,595,3135,3139,3,NA,"MAG","24B",NA,"AU","DK","Pedersen, Johanna","../../data-submitted/03/AU/ALFAM2_template_8.2_MAGspring24_240901.xlsx",502,563,34,NA,NA,56.493,9.5613,"Flat","Foulumgård","15",0.385,"TS-TSB-4","4",NA,62,2024-03-06 18:41:00,2024-03-13 05:08:00,2.5333,2.5167,2.5333,2.5333,156.98,"Dynamic chamber","chamber","Dynamic chamber",NA,0.10351,0.0021423,NA,0.39304,0.58201,1.0598,1.7908,2.3183,2.5081,2.6152,NA,2.9371,NA,0.39304,0.58201,1.0598,1.7908,2.3183,2.5081,2.6152,NA,2.9371,NA,0.0081342,0.012045,0.021933,0.037061,0.047979,0.051906,0.054123,NA,0.060785,9,24,65,NA,NA,NA,0.26,NA,NA,5.58,1.31,"Yes","No",NA,3.2,3.2,2.925,2.1556,0.88186,0.64967,0.67285,1.7061,1.7061,2,NA,4.8,4.8,4.775,4.4556,4.2276,4.0642,3.8243,3.7483,3.7483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mix","Mix","Slurry digested with other organic materials",NA,"slurry","Anaerobic digestion",NA,NA,NA,3.35,2.41,1.97,1.51,NA,NA,NA,8.2,FALSE,2024-03-06,2024-03-06 18:41:00,"06-03-2024 18:41",2024-03-13 07:40:00,"13-03-2024 07:40","ts","Trailing shoe",32,48.32,"none","None",NA,NA,NA,NA,NA,"cereal","Cereal",6.5,NA,NA,NA,""
205,595,3136,3140,3,NA,"MAG","24B",NA,"AU","DK","Pedersen, Johanna","../../data-submitted/03/AU/ALFAM2_template_8.2_MAGspring24_240901.xlsx",564,625,35,NA,NA,56.493,9.5613,"Flat","Foulumgård","16",0.385,"TH-4","4",NA,62,2024-03-06 18:49:00,2024-03-13 05:16:00,2.5333,2.5167,2.5333,2.5333,156.98,"Dynamic chamber","chamber","Dynamic chamber",NA,0.55511,0.011488,NA,2.084,3.0042,5.0369,7.4164,9.0473,9.5559,9.9351,NA,10.696,NA,2.084,3.0042,5.0369,7.4164,9.0473,9.5559,9.9351,NA,10.696,NA,0.043128,0.062173,0.10424,0.15349,0.18724,0.19776,0.20561,NA,0.22135,9,24,65,NA,NA,NA,0.26,NA,NA,5.58,1.31,"Yes","No",NA,3.2,3.2,2.925,2.3222,0.91002,0.69624,0.70809,1.7336,1.7336,2,NA,4.8,4.8,4.775,4.4667,4.2386,4.0642,3.8243,3.7516,3.7516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mix","Mix","Slurry digested with other organic materials",NA,"slurry","Anaerobic digestion",NA,NA,NA,3.35,2.41,1.97,1.51,NA,NA,NA,8.2,FALSE,2024-03-06,2024-03-06 18:49:00,"06-03-2024 18:49",2024-03-13 07:48:00,"13-03-2024 07:48","bsth","Band spread or trailing hose",32,48.32,"none","None",NA,NA,NA,NA,NA,"cereal","Cereal",6.5,NA,NA,NA,""
205,595,3137,3141,3,NA,"MAG","24B",NA,"AU","DK","Pedersen, Johanna","../../data-submitted/03/AU/ALFAM2_template_8.2_MAGspring24_240901.xlsx",626,688,21,NA,NA,56.493,9.5613,"Flat","Foulumgård","2",0.385,"TS-TSB-12","1",NA,63,2024-03-06 16:33:00,2024-03-13 05:32:00,2.5333,2.5167,2.5333,2.5333,159.52,"Dynamic chamber","chamber","Dynamic chamber",NA,0.25595,0.005297,NA,0.94584,1.3093,2.1067,3.1353,3.9186,4.2873,4.538,NA,5.1379,NA,0.94584,1.3093,2.1067,3.1353,3.9186,4.2873,4.538,NA,5.1379,NA,0.019574,0.027097,0.043598,0.064886,0.081096,0.088727,0.093917,NA,0.10633,9,24,65,NA,NA,NA,0.26,NA,NA,5.58,1.31,"Yes","No",NA,3.8,3.5,3.25,2.1222,0.97671,0.74995,0.76497,1.7554,1.7554,2,NA,4.7,4.75,4.775,4.4778,4.2776,4.1105,3.8702,3.7666,3.7666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mix","Mix","Slurry digested with other organic materials",NA,"slurry","Anaerobic digestion",NA,NA,NA,3.35,2.41,1.97,1.51,NA,NA,NA,8.2,FALSE,2024-03-06,2024-03-06 16:33:00,"06-03-2024 16:33",2024-03-13 08:04:00,"13-03-2024 08:04","ts","Trailing shoe",32,48.32,"none","None",NA,NA,NA,NA,NA,"cereal","Cereal",6.5,NA,NA,NA,""
205,595,3138,3142,3,NA,"MAG","24B",NA,"AU","DK","Pedersen, Johanna","../../data-submitted/03/AU/ALFAM2_template_8.2_MAGspring24_240901.xlsx",689,751,22,NA,NA,56.493,9.5613,"Flat","Foulumgård","3",0.385,"TS-TSB-4","1",NA,63,2024-03-06 16:41:00,2024-03-13 05:40:00,2.5333,2.5167,2.5333,2.5333,159.52,"Dynamic chamber","chamber","Dynamic chamber",NA,0.20873,0.0043198,NA,0.80652,1.1474,1.9122,2.8918,3.7463,4.2216,4.6191,NA,5.6181,NA,0.80652,1.1474,1.9122,2.8918,3.7463,4.2216,4.6191,NA,5.6181,NA,0.016691,0.023745,0.039573,0.059847,0.077531,0.087368,0.095595,NA,0.11627,9,24,65,NA,NA,NA,0.26,NA,NA,5.58,1.31,"Yes","No",NA,3.8,3.5,3.25,2.1222,0.88779,0.71065,0.74875,1.7442,1.7442,2,NA,4.7,4.75,4.775,4.4778,4.2664,4.1034,3.8675,3.7634,3.7634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mix","Mix","Slurry digested with other organic materials",NA,"slurry","Anaerobic digestion",NA,NA,NA,3.35,2.41,1.97,1.51,NA,NA,NA,8.2,FALSE,2024-03-06,2024-03-06 16:41:00,"06-03-2024 16:41",2024-03-13 08:12:00,"13-03-2024 08:12","ts","Trailing shoe",32,48.32,"none","None",NA,NA,NA,NA,NA,"cereal","Cereal",6.5,NA,NA,NA,""
205,595,3139,3143,3,NA,"MAG","24B",NA,"AU","DK","Pedersen, Johanna","../../data-submitted/03/AU/ALFAM2_template_8.2_MAGspring24_240901.xlsx",752,814,23,NA,NA,56.493,9.5613,"Flat","Foulumgård","4",0.385,"TH-4","1",NA,63,2024-03-06 16:49:00,2024-03-13 05:48:00,2.5333,2.5167,2.5333,2.5333,159.52,"Dynamic chamber","chamber","Dynamic chamber",NA,0.68423,0.01416,NA,2.5469,3.557,5.6931,8.1152,10.095,10.934,11.485,NA,12.727,NA,2.5469,3.557,5.6931,8.1152,10.095,10.934,11.485,NA,12.727,NA,0.05271,0.073613,0.11782,0.16795,0.20893,0.22628,0.23769,NA,0.26339,9,24,65,NA,NA,NA,0.26,NA,NA,5.58,1.31,"Yes","No",NA,3.8,3.5,3.25,2.2444,0.94892,0.77485,0.79733,1.7871,1.7871,2,NA,4.7,4.75,4.775,4.4778,4.2776,4.1034,3.8675,3.7634,3.7634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mix","Mix","Slurry digested with other organic materials",NA,"slurry","Anaerobic digestion",NA,NA,NA,3.35,2.41,1.97,1.51,NA,NA,NA,8.2,FALSE,2024-03-06,2024-03-06 16:49:00,"06-03-2024 16:49",2024-03-13 08:20:00,"13-03-2024 08:20","bsth","Band spread or trailing hose",32,48.32,"none","None",NA,NA,NA,NA,NA,"cereal","Cereal",6.5,NA,NA,NA,""
205,595,3140,3144,3,NA,"MAG","24B",NA,"AU","DK","Pedersen, Johanna","../../data-submitted/03/AU/ALFAM2_template_8.2_MAGspring24_240901.xlsx",815,877,24,NA,NA,56.493,9.5613,"Flat","Foulumgård","5",0.385,"TH-12","2",NA,63,2024-03-06 17:05:00,2024-03-13 06:04:00,2.5333,2.5167,2.5333,2.5333,159.52,"Dynamic chamber","chamber","Dynamic chamber",NA,0.81535,0.016874,NA,3.0787,4.3306,6.9412,9.7356,11.721,12.722,13.45,NA,15.129,NA,3.0787,4.3306,6.9412,9.7356,11.721,12.722,13.45,NA,15.129,NA,0.063714,0.089623,0.14365,0.20148,0.24257,0.26328,0.27836,NA,0.31311,9,24,65,NA,NA,NA,0.26,NA,NA,5.58,1.31,"Yes","No",NA,3.8,3.5,3.2,2.1222,0.88223,0.70696,0.7216,1.7632,1.7632,2,NA,4.7,4.75,4.75,4.4556,4.2609,4.1034,3.8621,3.765,3.765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mix","Mix","Slurry digested with other organic materials",NA,"slurry","Anaerobic digestion",NA,NA,NA,3.35,2.41,1.97,1.51,NA,NA,NA,8.2,FALSE,2024-03-06,2024-03-06 17:05:00,"06-03-2024 17:05",2024-03-13 08:36:00,"13-03-2024 08:36","bsth","Band spread or trailing hose",32,48.32,"none","None",NA,NA,NA,NA,NA,"cereal","Cereal",6.5,NA,NA,NA,""
205,595,3141,3145,3,NA,"MAG","24B",NA,"AU","DK","Pedersen, Johanna","../../data-submitted/03/AU/ALFAM2_template_8.2_MAGspring24_240901.xlsx",878,940,25,NA,NA,56.493,9.5613,"Flat","Foulumgård","6",0.385,"TS-TSB-12","2",NA,63,2024-03-06 17:13:00,2024-03-13 06:12:00,2.5333,2.5167,2.5333,2.5333,159.52,"Dynamic chamber","chamber","Dynamic chamber",NA,0.28919,0.0059849,NA,1.1119,1.5837,2.6547,3.9397,4.9594,5.4662,5.8057,NA,6.6251,NA,1.1119,1.5837,2.6547,3.9397,4.9594,5.4662,5.8057,NA,6.6251,NA,0.023012,0.032776,0.054939,0.081533,0.10264,0.11313,0.12015,NA,0.13711,9,24,65,NA,NA,NA,0.26,NA,NA,5.58,1.31,"Yes","No",NA,3.8,3.5,3.2,2.1222,0.7717,0.66091,0.68675,1.7348,1.7348,2,NA,4.7,4.75,4.75,4.4556,4.2553,4.0998,3.8594,3.7634,3.7634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mix","Mix","Slurry digested with other organic materials",NA,"slurry","Anaerobic digestion",NA,NA,NA,3.35,2.41,1.97,1.51,NA,NA,NA,8.2,FALSE,2024-03-06,2024-03-06 17:13:00,"06-03-2024 17:13",2024-03-13 08:44:00,"13-03-2024 08:44","ts","Trailing shoe",32,48.32,"none","None",NA,NA,NA,NA,NA,"cereal","Cereal",6.5,NA,NA,NA,""
205,595,3142,3146,3,NA,"MAG","24B",NA,"AU","DK","Pedersen, Johanna","../../data-submitted/03/AU/ALFAM2_template_8.2_MAGspring24_240901.xlsx",941,1003,26,NA,NA,56.493,9.5613,"Flat","Foulumgård","7",0.385,"TS-TSB-4","2",NA,63,2024-03-06 17:21:00,2024-03-13 06:20:00,2.5333,2.5167,2.5333,2.5333,159.52,"Dynamic chamber","chamber","Dynamic chamber",NA,0.18417,0.0038115,NA,0.71922,1.0418,1.7797,2.8684,3.6464,3.9968,4.2336,NA,4.8711,NA,0.71922,1.0418,1.7797,2.8684,3.6464,3.9968,4.2336,NA,4.8711,NA,0.014885,0.02156,0.036832,0.059363,0.075463,0.082715,0.087615,NA,0.10081,9,24,65,NA,NA,NA,0.26,NA,NA,5.58,1.31,"Yes","No",NA,3.8,3.5,3.2,2.2556,0.83839,0.70021,0.72725,1.7666,1.7666,2,NA,4.7,4.75,4.75,4.4667,4.2608,4.0926,3.854,3.7602,3.7602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mix","Mix","Slurry digested with other organic materials",NA,"slurry","Anaerobic digestion",NA,NA,NA,3.35,2.41,1.97,1.51,NA,NA,NA,8.2,FALSE,2024-03-06,2024-03-06 17:21:00,"06-03-2024 17:21",2024-03-13 08:52:00,"13-03-2024 08:52","ts","Trailing shoe",32,48.32,"none","None",NA,NA,NA,NA,NA,"cereal","Cereal",6.5,NA,NA,NA,""
205,595,3143,3147,3,NA,"MAG","24B",NA,"AU","DK","Pedersen, Johanna","../../data-submitted/03/AU/ALFAM2_template_8.2_MAGspring24_240901.xlsx",68,129,27,NA,NA,56.493,9.5613,"Flat","Foulumgård","8",0.385,"TH-4","2",NA,62,2024-03-06 17:37:00,2024-03-13 04:04:00,2.5333,2.5167,2.5333,2.5333,156.98,"Dynamic chamber","chamber","Dynamic chamber",NA,0.61875,0.012805,NA,2.355,3.3372,5.5378,8.0923,10.311,11.37,12.091,NA,13.68,NA,2.355,3.3372,5.5378,8.0923,10.311,11.37,12.091,NA,13.68,NA,0.048738,0.069064,0.11461,0.16747,0.21339,0.2353,0.25023,NA,0.28311,9,24,65,NA,NA,NA,0.26,NA,NA,5.58,1.31,"Yes","No",NA,3.4,3.3,3.075,2.1111,0.9162,0.70021,0.72733,1.7241,1.7241,2,NA,4.8,4.8,4.775,4.4667,4.2553,4.0926,3.8513,3.7515,3.7515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mix","Mix","Slurry digested with other organic materials",NA,"slurry","Anaerobic digestion",NA,NA,NA,3.35,2.41,1.97,1.51,NA,NA,NA,8.2,FALSE,2024-03-06,2024-03-06 17:37:00,"06-03-2024 17:37",2024-03-13 06:36:00,"13-03-2024 06:36","bsth","Band spread or trailing hose",32,48.32,"none","None",NA,NA,NA,NA,NA,"cereal","Cereal",6.5,NA,NA,NA,""
205,595,3144,3148,3,NA,"MAG","24B",NA,"AU","DK","Pedersen, Johanna","../../data-submitted/03/AU/ALFAM2_template_8.2_MAGspring24_240901.xlsx",130,191,28,NA,NA,56.493,9.5613,"Flat","Foulumgård","9",0.385,"TH-12","3",NA,62,2024-03-06 17:45:00,2024-03-13 04:12:00,2.5333,2.5167,2.5333,2.5333,156.98,"Dynamic chamber","chamber","Dynamic chamber",NA,0.64677,0.013385,NA,2.4018,3.3504,5.2303,7.2539,8.8015,9.4869,10.067,NA,11.377,NA,2.4018,3.3504,5.2303,7.2539,8.8015,9.4869,10.067,NA,11.377,NA,0.049706,0.069337,0.10824,0.15012,0.18215,0.19633,0.20834,NA,0.23545,9,24,65,NA,NA,NA,0.26,NA,NA,5.58,1.31,"Yes","No",NA,3.4,3.3,3.075,2.1111,0.84951,0.68949,0.71921,1.7192,1.7192,2,NA,4.8,4.8,4.775,4.4667,4.2553,4.0891,3.8486,3.7531,3.7531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mix","Mix","Slurry digested with other organic materials",NA,"slurry","Anaerobic digestion",NA,NA,NA,3.35,2.41,1.97,1.51,NA,NA,NA,8.2,FALSE,2024-03-06,2024-03-06 17:45:00,"06-03-2024 17:45",2024-03-13 06:44:00,"13-03-2024 06:44","bsth","Band spread or trailing hose",32,48.32,"none","None",NA,NA,NA,NA,NA,"cereal","Cereal",6.5,NA,NA,NA,""
